n,log_a_n,log10_a_n,root_normalization_Q_n,ratio_a_n_over_a_n_minus_1,W_n,ratio_minus_n_over_W_n,log_a_n_over_Bell_n,log_conjectural_constant_estimator,candidate_ratio,actual_minus_candidate_ratio
405,1536.256939891844277759443588571444275131,667.1879117806035954413962428830343311858,1.789161454571508543669243441066771451617,92.11357445324519071090944163420325386934,4.499844276214670545198923992033115685605,2.110459869757550410451746104924567067507,30.67028122754382321868015484596967199983,-3.077850111282120641041055386924248766221,92.07749638677620986002554149349429727877,0.03607806646898085088390014070895659056909
406,1540.781932764093325088727456964260023115,669.1530912156729028359792999245625411907,1.788708767138992119987760924115190893419,92.29526796862914029845556681505056792891,4.501862057792608327386027573062123677043,2.110363414029480416982165286851549114704,30.6946018253675363000006887571692440506,-3.077746335402986642028404968907143018449,92.25926513874220738729034730017289826747,0.03600282988693291116521951487766966144464
407,1545.308891596939690559507470545322645559,671.1191244565812647203179276205260768985,1.788257735584068920323883984529635013198,92.47689530636993067512690582116351882223,4.50387503935962132346486940118269107703,2.110267359723155677697978899000622449969,30.7188725102185115800351638106411763106,-3.077642978026982915979912467960719989224,92.44096737319757718117154341813323456694,0.0359279331723534939553624030302842552889
408,1549.837811820956747961424957330591269526,673.0860095188519118694604582555282911264,1.787808349707120622327520383973041940852,92.65845667053877585967648368618897826251,4.505883243966677793814346210517131581493,2.110171704143568345194433689822886456161,30.7430935036983132698720940143086493385,-3.077540036461391706561953860235904165644,92.62260329658004386326615787034632872596,0.03585337395873199641032581584264953654626
409,1554.368688888188732279277538818987828427,675.0537444273327515972222609220081752933,1.787360599396237097424909091510920162878,92.83995226407471914279703557333982931621,4.507886694498292972593035003948644998637,2.110076444620517822330741186640580774122,30.76726502589230389878779252894661379335,-3.077437508037321176971306712187592833522,92.80417311417290100627434363170217878004,0.03577914990181813652269194163765053616729
410,1558.901518271998908898557786553169234756,677.0223272161304284799681932541472237755,1.786914474626250938220867249479806160466,93.02138228879366138905301851057623383811,4.509885413674132232392994758175070932166,2.109981578508321265888950357699487385305,30.79138729538365846909728997652152890694,-3.077335390109437040140734851313276375124,92.98567703011430306612095490260979834559,0.03570525867935832293206360796643549251902
411,1563.436295466919175638261241918787934993,678.9917559285450073493716581204858501386,1.786469965457784917806035337451977858381,93.20274694539729566955976589413773736181,4.511879424050594960000667398815329273728,2.109887103185528177092109461161737044983,30.81546052926721551482585627079015928593,-3.077233680055697859148934301598269921127,93.16711524740645988247390126387067563825,0.03563169799083578708586463026706172355752
412,1567.973015988501080713017473883598280691,680.9620286170052712154654207007173101756,1.786027062036312177128631715062779034379,93.38404643348194942006444841294753513941,4.513868748022379421445821457699064843593,2.109793016054639011343923344079434570798,30.83948494316316735165367284593161751408,-3.077132375277093958809521271861052282726,93.34848796792473500510893941404066553541,0.03555846555721441495550899890686960400172
413,1572.511675373168239965531409365538557174,682.9331433430046268850668680163162454437,1.78558575459122894028265268180749715442,93.56528095154733530102912312039004755526,4.515853407824028889845695954937939077267,2.1096993145418277408352111678844794669,30.86346075123059176806371946340043338897,-3.07703147319738989050461957749893527217,93.52979539242664908431681066396210331669,0.03548555912068621671231245642794423857815
414,1577.052269178070136945319170682734997983,684.9050981770376111427182932459042341969,1.785146033434939561181367332871555922124,93.7464506970052119185768515531318360436,4.517833425531459304967312159971146651973,2.109605996096668304918137904818224826781,30.88738816618082737080485632301855221156,-3.076930971262870393396711967184413015591,93.71103772056078954463574753060501611515,0.03541297644442237394110402252681992845112
415,1581.594792980937289640857102569939016443,686.8778911985369904616632025141173004963,1.784707888961953708628077353985626258777,93.92755586618795554773141840240428563758,4.519808823063468728934398182593747119492,2.109513058191864884378083121851896888553,30.91126739929069476165351248964527800233,-3.076830866942089796198286925453277979831,93.89221515087562774261350897968701459906,0.03534071531232780511790942271727103852092
416,1586.139242379937767899607013436848221503,688.8515204958114473111140351481899266141,1.784271311647995500267116900769808087934,94.10859665435704398225349211679597840518,4.521779622183228858094633080445300921078,2.109420498322985936935757634517103230659,30.93509866041556568700379970844495437121,-3.076731157725624804702955568778908359733,94.07332788082824479105156914249093828182,0.03526877352879919120192297430504012335494
417,1590.685612993535045794005811775232582811,690.825984165983846223185859762550470906,1.783836292049124399298591321200305535766,94.28957325571145361854517994575055418964,4.523745844499758846736125439337120622215,2.109328314008201932489401088644957569179,30.95888215800228226702306106985603236411,-3.076631841125830621284634994774298678574,94.25437610679296721425333657651330985974,0.03519714891848640429184336923724432990036
418,1595.233900460347173411483118413502939798,692.8012803149300728784047108157268096561,1.783402820800867691171989377789874953455,94.4704858633959708645550152021472652597,4.52570751146938169409740195271151787025,2.109236502788026727759193827508995021126,30.98261809910192837696397299153263096996,-3.076532914676600343553584807300836147126,94.43536002406991358118192441412136011363,0.03512583932605728337309078802590514606979
419,1599.7841004390072527629640525623540206,694.7774070572184395626777841724466924487,1.782970888617364360738105796332041191184,94.65133466950941894836077453403796938393,4.527664644397163441950942692676641824994,2.109145062225062521123981294952648934101,31.00630668938245521971180611690047895986,-3.076434375933127590320019984956144172424,94.61627982689345324612477266470953347325,0.03505484261596570223600186932843591068224
420,1604.336208608025202717192776405771344524,696.7543625160496504410646189121517099556,1.782540486290520193537194790229736004638,94.83211986511280118513258298541738351973,4.529617264438335425954751247493288663605,2.109053989903748329544610280061641236251,31.02994813314116309575309042675572815949,-3.076336222471672303958171128313345154514,94.7971357084405783094562281641657723584,0.03498415667222287567635482125161116133248
421,1608.890220665650798077640702681791369694,698.7321448231973201846419562208243406325,1.782111604689173928035418502139784771946,95.01284164023736174547807145429831539832,4.531565392599699819957919767526630713659,2.108963283430111930549170322328470235824,31.05354263331704134446680343510441406842,-3.076238451889329679186475971205769817638,94.97792786083918989437903648886795075689,0.03491377939817185109903496543036464143002
422,1613.446132329737968124805328924203614205,700.71075211894903957623789556520950165,1.781684234758274288692898341725558162155,95.19350018389256495273957038081459281298,4.533509049741018708513010585257176786151,2.108872940431525213313763009201262023386,31.07709039150296839894868815197612156737,-3.076141061803802169183505975154092841922,95.15865647517629981910574716175805660909,0.03484370871626513363382321905653620389279
423,1618.003939337610340149423942126012460495,702.6901825520479818088503987723557383094,1.781258367518067732756427695096601295301,95.37409568407399412164523652214373121138,4.535448256576386918988735114448003338657,2.108782958556462883908615199918494231171,31.10059160795777386547108133593295848173,-3.076044049853174520844689804730692519877,95.33932174150614872780556133591705576913,0.03477394256784539383967518622667544224329
424,1622.563637445928013701582125064246176356,704.6704342796350432771876970936504395679,1.780833994063296746619532552509199247292,95.55462832777117093580651096834429460678,4.537383033675588840889312149188610445556,2.108693335474264470793924329887821531949,31.12404648161816450814264825096851554562,-3.075947413695691791852311632069811623401,95.51992384885824172778556842755446374211,0.03470447891292920802094254078983086467355
425,1627.125222430555551476950011879235958854,706.6515054671915127479997583917324768261,1.780411105562408530483409689304524376814,95.73509830097529634689840096406911899169,4.539313401465439456270512776890921326509,2.108604068874899577643276637162916392253,31.14745521011051598935291034569851387814,-3.075851151009540303081046130993005262217,95.70046298524530256479215632262421808633,0.03463531572999378210624464144490090536632
426,1631.68869008643117295448827118294535694,708.6333942884822628787361580193084308224,1.779989693256773912885634815337670432683,95.91550578868691396395187819989208702717,4.541239380231109801495264600974355284971,2.108515156468736331545301342734373195326,31.17081798976253218715391948478530057144,-3.075755259492631480693843037414403071905,95.88093933767114735300329010999990227946,0.03456645101576661094858808989218474770854
