m,family,n,cells
6,90145110139863040,7,24
6,90145111280713728,8,29
6,90151294892769280,7,24
6,90151295092523008,7,24
6,90151295897436160,7,24
6,90151296033619968,8,29
6,90151296434700288,8,29
6,90639340815777920,6,19
6,90639341621084192,6,19
6,90639375177629696,8,25
6,90639478055518208,8,25
6,90639478061797376,8,25
6,90639478255271936,8,25
6,90639478321840256,8,25
6,90639512683692032,10,31
6,90639891913768960,7,25
6,90656933807652896,8,25
6,90656967369949184,8,26
6,90656967430766592,9,28
6,90656967430766720,10,31
6,90656968168964096,8,26
6,90656968712126464,9,31
6,90657070516273152,9,29
6,90657104870260736,12,37
6,90657104876011520,10,32
6,90657482558406656,8,26
6,90657482833133568,9,30
6,90657482900242432,9,31
6,90657483604885504,9,31
6,90657483699257344,9,31
6,90661331862028288,7,25
6,90705347215360000,7,25
6,90714107606466688,7,24
6,90714108411772960,7,24
6,90714108948643840,7,26
6,90714108948643968,8,29
6,90714245112529024,9,30
6,90714658704457728,8,30
6,90749292792250368,8,30
6,90749841809866752,10,36
6,92328327915769856,8,25
6,92328329457172480,7,25
6,92341934906933248,7,25
6,92341935410249728,7,25
6,92344133670141952,9,31
6,92345920101810176,8,26
6,92345920370245632,9,29
6,92345920376537088,9,30
6,92345920443645952,9,31
6,92345920644972544,9,31
6,92345921148289024,9,31
6,92345921242660864,9,31
6,92346332754214912,9,31
6,92346333458857984,9,31
6,92350181716000768,7,25
6,92363375855534080,7,25
6,92394299651522560,7,25
6,92403096247861248,8,30
6,92429347087974400,7,27
6,92429347624845312,6,24
6,92429895635828736,8,30
6,92429896340471808,8,30
6,92429896978006016,9,35
6,92438141847207936,8,30
6,92438142646222848,8,30
6,92438691663839232,10,36
6,99096818750586880,7,24
6,99096818951913472,7,24
6,99099017715122176,9,30
6,99184779680808960,8,29
6,99184779882135552,8,29
6,99184781022986240,9,34
6,99193541280399360,8,29
6,101331541405209600,8,26
6,101333190706204800,8,26
6,101333191712866304,7,26
6,101333740730482688,9,32
6,101333740797575168,9,32
6,101335389930815488,7,25
6,101335390736097280,7,25
6,101335939720167424,9,31
6,101335939753713664,9,31
6,101337588693995520,8,27
6,101337588954038400,8,27
6,101337589230878720,9,32
6,101337590296215680,9,32
6,101338138751811584,11,38
6,101338140052029440,9,33
6,101339788245745664,7,26
6,101348584070318080,7,24
6,101349133859685376,9,30
6,101350783160680576,9,30
6,101352982183936128,9,30
6,101352982251044992,9,31
6,101352982930522624,9,31
6,101352982955688064,9,31
6,101353531948139008,11,37
6,101353531973304320,10,34
6,101353532006858752,9,32
6,101353532711501824,9,32
6,101353533349036032,10,37
6,101355181148471296,9,31
6,101355181282689024,10,35
6,101355181953777664,9,32
6,101355182490648576,10,36
6,101355730971394048,11,38
6,101355731004948480,12,41
6,101355731038502912,11,39
6,101355732380680192,12,44
6,101357380297555968,8,29
6,101357380297556096,9,32
6,101357380498882560,8,29
6,101357380498882688,9,32
6,101357381505515520,8,30
6,101357382042386432,7,27
6,101357930053369856,9,33
6,101357930254696448,9,33
6,101357931395547136,10,38
6,101370575645048832,8,30
6,101401361433756160,7,25
6,101410158063648768,8,31
6,101445341160669312,10,36
6,101445341227778048,9,34
6,101445341227778176,10,37
6,101445342435737600,9,35
6,101445342569955328,10,39
6,101445342569955456,11,42
6,101445342972608512,8,32
6,101445890950037504,11,40
6,101445890983591936,10,38
6,101445892325769216,11,43
6,144119689539223552,7,21
6,145245554817900544,7,21
6,145245555017654272,7,21
6,145245555084230688,7,20
6,145245555151339552,7,21
6,145245589446074368,9,27
6,145245623603433472,7,21
6,145245625078775808,6,21
6,145249953130741792,7,21
6,145258714864025632,7,21
6,145259230327209984,6,21
6,145263215723413504,7,22
6,145263215789473792,7,22
6,145263215923167232,7,22
6,145263215991848960,8,25
6,145263215991848968,9,27
6,145263215998140416,8,26
6,145263216061054976,8,26
6,145263216065249280,8,27
6,145263216262381568,8,26
6,145263216266575872,8,27
6,145263216329490432,8,27
6,145263216864264192,8,27
6,145263217265344512,8,27
6,145263250351587328,9,28
6,145263628375818240,8,27
6,145267477337604096,6,21
6,145267614107566080,8,27
6,145267614308892672,8,27
6,145280671477137408,6,21
6,146389115904983040,8,27
6,146389115967897600,8,27
6,146389116169224192,8,27
6,148640812633161728,8,25
6,149749223498186752,7,23
6,149749223699513344,7,23
6,149766677843156992,7,22
6,149766677909733408,7,21
6,149766677976842272,7,22
6,149766678178168864,8,24
6,149766678178168872,9,26
6,149766678178168960,8,25
6,149766678245277728,8,25
6,149766678245277824,8,26
6,149766678513713280,8,27
6,149766678916898816,8,26
6,149766679050584096,8,26
6,149766712271577088,9,28
6,149766712471330816,9,28
6,149766712537907232,9,27
6,149766712540004352,9,28
6,149766712540012544,10,31
6,149766712540020736,10,31
6,149766712540037120,10,32
6,149766712605016096,9,28
6,149766712607113216,9,29
6,149766712607129600,10,32
6,149766712607145984,10,33
6,149766713412427776,10,33
6,149766713812975616,8,27
6,149766815684231168,8,26
6,149766815885557760,8,26
6,149766817026408448,9,31
6,149766849977393152,11,34
6,149766850043969536,9,29
6,149766851386146816,10,34
6,149767228001091584,8,27
6,149767228269527040,8,28
6,149767229343268864,9,32
6,149771075956244512,7,22
6,149771076291788928,8,27
6,149771076493115520,8,27
6,149771076963409920,8,27
6,149771077097095200,8,27
6,149771213932609536,10,33
6,149771214536048640,8,28
6,149771626047602688,8,28
6,149771626248929280,8,28
6,149771627389779968,9,33
6,149823990288875520,8,28
6,149823990490202112,8,28
6,149823991631052800,9,33
6,149859036888563712,8,28
6,150896976198631488,8,27
6,150896976399958080,8,27
6,150897251076538368,8,28
6,150897251277864960,8,28
6,150897252418715648,9,33
6,150910445216071680,8,28
6,150910446558248960,9,33
6,150949753964724224,7,27
6,153162245235277824,8,28
6,154288146144559104,8,29
6,154318657055367168,6,22
6,155396727476584448,9,32
6,155396727539499008,9,32
6,155444556962234368,6,24
6,162134122140008448,6,20
6,162134122339762176,6,20
6,162134156768182272,8,26
6,162151748954750976,10,32
6,162199991299866624,6,23
6,164385921953697792,8,26
6,164385923495100416,7,26
6,164399528743534592,7,26
6,164399528944861184,7,26
6,164403514139738112,8,27
6,164403514408173568,9,30
6,164403514414465024,9,31
6,164403514481573888,9,32
6,164403514682900480,9,32
6,164403926792142848,9,32
6,164420969893462016,7,26
6,164486941125902336,7,28
6,164486941662773248,6,25
6,164487489673756672,8,31
6,164487491015933952,9,36
6,164496285701767168,10,37
6,173392983968743424,7,26
6,173392984774025216,7,26
6,173393533791641600,9,32
6,173410576221864064,9,31
6,173410576288972928,9,32
6,173411126044786688,9,33
6,173411127386963968,10,38
6,173467752101576704,8,32
6,173502935198597248,10,37
6,288813392599187456,8,26
6,290502242358788096,8,26
6,292751603432161280,6,20
6,292753801754968064,8,26
6,292754042974109696,8,26
6,293316751708405760,10,32
6,293316993027670016,8,27
6,293323314414223424,8,26
6,293323589292130304,8,27
6,293323589996773376,8,27
6,293323590634307584,9,32
6,295012165482446848,7,26
6,295058344970813440,7,26
6,306315153069187072,7,23
6,306315153605918720,6,22
6,306315281951621120,6,22
6,306317480136540160,7,24
6,306317480941453312,7,24
6,306317480983265280,8,29
6,306317481478717440,8,29
6,306825317069094920,6,19
6,306825352771010560,7,25
6,306825866959126528,7,25
6,306825867663769600,7,25
6,306878231905042432,7,25
6,306880293992660992,7,26
6,306880843748474880,8,30
6,306913277999317000,7,24
6,306913279341494272,7,27
6,306913279341494280,8,29
6,306913279878365184,6,24
6,306913313701232640,8,30
6,306913827889348608,8,30
6,306913828593991680,8,30
6,306913829231525888,9,35
6,308602129201758208,7,28
6,315269600864370688,7,25
6,315269601569013760,7,25
6,315357561794592768,8,30
6,315357562499235840,8,30
6,315357563136770048,9,35
6,315366323394183168,8,30
6,317521366184101888,7,25
6,317530163619299328,8,31
6,317576343107665920,8,31
6,317618124549521408,9,36
6,432345667442053120,7,21
6,432354429316890624,6,21
6,432363191050174464,6,21
6,432363191314415616,6,21
6,432363328619151360,8,27
6,434606229124300800,8,27
6,434614956495732864,6,21
6,434615093938882560,8,27
6,434615094068904000,8,27
6,434615368946810880,8,28
6,434615370288988160,9,33
6,434615507593723904,7,27
6,434632824901861376,7,27
6,436866756309417992,6,19
6,436866757114724360,6,20
6,436866790669680640,7,23
6,436866790669697024,8,26
6,436866790669713408,8,27
6,436866790803374080,7,24
6,436866790803374144,8,26
6,436866790803374208,8,27
6,436866790938132480,8,27
6,436866791071809600,8,27
6,436866792011333632,7,25
6,436866792548204544,6,22
6,436866894554204160,8,27
6,436866929047633920,8,28
6,436867065681281024,8,27
6,436867067023458304,9,32
6,436867306199449600,7,25
6,436867307004755968,7,26
6,436875552671400000,8,27
6,436875553216135168,7,26
6,436875689711370240,8,28
6,436875689979805696,9,31
6,436875690647224320,8,28
6,436875690789306368,9,33
6,436875827280871424,8,27
6,436875827422953472,9,32
6,436875828221968384,9,32
6,436875828623048704,9,32
6,436876102158778368,8,28
6,436876102300860416,9,33
6,436876102565101568,9,33
6,436876103500955648,9,33
6,436884349300768776,6,21
6,436884657867325440,8,28
6,436884659209502720,9,33
6,436884899190800384,7,27
6,436893419466915840,8,28
6,436893420408012800,9,33
6,436893420809093120,9,33
6,436919568569466880,7,26
6,436954751599902720,8,28
6,436954752942080000,9,33
6,439119106013134848,8,29
6,439127351949803520,8,28
6,439127352216125568,8,28
6,439127352350343264,10,33
6,439127352484560960,8,28
6,439127352488755200,8,29
6,439127352488771584,9,32
6,439127352488787968,9,33
6,439127353558302720,8,30
6,439127353558302848,9,33
6,439127489789296704,10,34
6,439127489793490944,10,35
6,439127489793507328,11,38
6,439127489793523712,11,39
6,439127490061942784,11,39
6,439127628436209664,9,33
6,439127764667203584,10,35
6,439127766009380864,11,40
6,439127903314116608,9,34
6,439136149114486784,7,27
6,439136423187056640,8,28
6,439136423589724160,9,33
6,439136424529233920,9,33
6,439145220622254080,9,34
6,439171333486551040,7,26
6,439206518395502592,8,31
6,439206518932373504,7,28
6,439207066943356928,9,34
6,439207068285534208,10,39
6,439215313154736128,9,34
6,439215313418977280,9,34
6,441388223940263936,7,27
6,441423168196837376,7,27
6,452717317277614080,8,32
6,459367196619997184,7,26
6,459367196888416256,7,26
6,459367711881826304,7,26
6,459376509451239424,8,32
6,459384754446270472,7,24
6,459384755251576840,7,25
6,459384788806533120,8,28
6,459384788806549504,9,31
6,459384788806565888,9,32
6,459384788814399488,9,32
6,459384788940226560,8,29
6,459384790148186112,8,30
6,459384790685057024,7,27
6,459385304336302080,8,30
6,459385305141608448,8,31
6,459394100295630848,9,33
6,459394100437712896,10,38
6,459394101637808128,10,38
6,459402897327652864,8,32
6,459437566706319360,8,31
6,459472715376492552,8,29
6,459472716181798920,8,30
6,459472716718669824,8,32
6,459472716718669832,9,34
6,459472717255540736,7,29
6,459472749870448640,9,34
6,459472751078408192,9,35
6,459472751212625920,10,39
6,459473265266524160,9,35
6,459473266071830528,9,36
6,459473266608701440,10,40
6,459481511470039040,9,34
6,459482061225852928,10,38
6,459482061367934976,11,43
6,459482062710112256,12,48
6,459507901627629568,6,26
6,461636554259957760,8,29
6,461636554259957888,9,32
6,461636554259988480,8,30
6,461636555065294848,8,31
6,461637104015771648,9,33
6,461637104149987328,9,34
6,461637104150003712,10,37
6,461637104150020096,10,38
6,461637104418439168,10,38
6,461637105357948928,10,38
6,461645351695155200,9,35
6,461645901450969088,10,39
6,461654147251339264,8,32
6,461689331623403520,8,31
6,461724516532355072,9,36
6,461724517069225984,8,33
6,461725065080209408,10,39
6,461725066422386688,11,44
6,461733312625377280,10,40
6,461733862381191168,11,44
6,1152923858857099264,7,22
6,1152924116051820544,7,22
6,1152928514100428800,9,28
6,1153486808810536960,9,28
6,1153486928530653184,7,22
6,1153486928998580224,7,22
6,1153487066005258240,9,28
6,1153489265028505600,9,28
6,1153489265527619584,7,23
6,1153489266668470272,8,28
6,1153489403973206016,6,22
6,1153491464053866496,11,34
6,1153491464555069440,9,29
6,1153519656653292544,7,22
6,1153519915018223616,6,22
6,1153524311894523904,7,23
6,1153524312393908224,7,23
6,1153524312464949248,8,27
6,1153524312469143552,8,28
6,1153524312972460032,8,28
6,1153524313467912192,8,28
6,1154087262919589888,8,27
6,1154117911804116992,6,21
6,1154612829978886144,7,24
6,1154617363960717312,13,40
6,1154617365464350720,9,30
6,1154645539376071744,7,22
6,1154645813750677504,7,23
6,1154645814253978624,7,23
6,1154645814321086464,7,24
6,1154645814321102848,8,27
6,1154645814321119232,8,28
6,1154645814388211712,8,28
6,1154645814824402944,7,24
6,1154645814824435712,8,28
6,1154645815327721472,8,28
6,1154650211799285760,9,29
6,1154650212873011200,9,30
6,1154650212873043968,10,34
6,1154650213374230528,8,28
6,1154650488252137472,8,29
6,1154716457943171072,8,29
6,1154716459084021760,9,34
6,1155208764274507776,6,22
6,1155208764777824256,6,22
6,1155213162826432512,8,28
6,1161963906621505536,6,22
6,1161968287354454016,6,22
6,1161968321248100352,8,28
6,1161968562265915392,8,28
6,1163057078273572864,7,24
6,1163057078776889344,7,24
6,1163094186220585024,7,23
6,1163094186858119232,8,28
6,1163094187294326784,7,25
6,1163094187294326912,8,28
6,1163094187797643272,8,28
6,1163094222157381632,8,29
6,1163094461736026112,8,29
6,1163094462172233728,8,28
6,1163094462809767936,9,33
6,1163094737050140672,8,29
6,1163094737687674880,9,34
6,1163098859715428352,8,29
6,1163098860218744832,8,29
6,1163098860856279040,9,34
6,1163124973586350592,6,21
6,1163127173146476544,7,26
6,1163127173146476552,8,28
6,1163127173683347456,6,23
6,1163127207506214912,8,29
6,1163127721895657472,8,29
6,1163127723036508160,9,34
6,1163133770216243200,7,27
6,1163160191848415232,8,29
6,1163160192351731712,8,29
6,1163160192989265920,9,34
6,1163168953015468032,8,29
6,1164259670123085824,7,28
6,1171578019517562880,7,27
6,1182234485207334912,8,30
6,1182234485710651392,8,30
6,1182309251998023680,9,35
6,1182309253138874368,10,40
6,1298167129685622784,7,25
6,1298202176083984384,7,25
6,1306079094026536000,9,28
6,1306083749309448192,8,29
6,1306083749842124800,9,32
6,1306083749842124808,10,34
6,1306083750308216832,8,29
6,1306083750450298880,9,34
6,1306083784201863168,10,35
6,1306114261755363336,6,22
6,1306114811645394944,7,28
6,1307170066789310464,7,24
6,1307174741257224192,8,30
6,1307205252302241792,8,30
6,1307209374866866240,9,31
6,1307209649678204928,10,35
6,1307209649744773120,9,32
6,1307209649748967424,10,35
6,1307209649748983808,11,38
6,1307209649749000192,11,39
6,1307209649753161728,10,36
6,1307209649753194496,11,40
6,1307209650751406080,9,33
6,1307209650751406088,10,35
6,1307209650751930368,10,36
6,1307209650751963136,11,40
6,1307209650885623808,10,37
6,1307209651288276992,8,30
6,1307209685111144448,10,36
6,1307209924693999616,11,40
6,1307240161662214144,7,26
6,1307240161662214152,8,28
6,1307240161662238720,7,27
6,1307240196021952512,8,29
6,1307240196558815232,8,30
6,1307240196558848000,9,34
6,1307240710411395072,8,29
6,1307240711552245760,9,34
6,1307240711954892800,9,34
6,1307248958292099072,8,31
6,1307249508047912960,9,35
6,1307275344964749312,8,29
6,1307275346034294792,8,29
6,1307275895924326400,9,35
6,1307284691417563136,11,41
6,1308335549655810048,10,36
6,1308366061569081344,7,28
6,1315055626746855424,7,24
6,1315121495906713600,7,27
6,1315121598583275520,7,27
6,1315156678737395712,8,29
6,1315156680279326720,9,34
6,1317307428101947392,8,30
6,1317342474500308992,8,30
6,1317408445732749312,8,32
6,1317408446269620224,7,29
6,1317408994481930240,9,35
6,1317408995622780928,10,40
6,1324063238853230592,8,30
6,1324097873939791872,8,30
6,1324163879130890240,9,35
6,1324172639731712000,9,35
6,1324172640730480640,9,35
6,1326314489380872192,8,30
6,1326389256708423680,9,36
6,1441154355733594112,6,20
6,1441717304650907648,8,26
6,1441723903293521920,7,26
6,1441785750319267840,7,26
6,1443439140929536000,7,26
6,1443474187862671360,7,26
6,1452481249644904960,7,26
6,1452490046274797568,8,32
6,1459166287858122752,6,19
6,1459169029120983040,7,25
6,1459236656602316800,7,24
6,1459236656602685440,7,24
6,1459236657676025856,7,24
6,1459236657676026368,8,26
6,1459236657676026496,9,29
6,1459236657676034048,8,27
6,1459236657676058624,8,28
6,1459236657676427264,8,28
6,1459236657709449216,7,25
6,1459236658212765696,7,26
6,1459236658749636608,6,23
6,1459236683982569472,7,27
6,1459236786558468096,7,26
6,1459236820481998848,8,30
6,1459236820884783616,9,30
6,1459236820918206464,8,29
6,1459236820918738944,10,35
6,1459236821555740672,9,34
6,1459238882504605696,9,32
6,1459238985548300288,8,28
6,1459238985590112256,9,33
6,1459238986085564416,9,33
6,1459239019908038656,9,31
6,1459239019949850624,10,36
6,1459239020587384832,11,41
6,1459239396833230848,8,30
6,1459239396927602688,8,30
6,1459239397865160704,8,29
6,1459239398001344512,9,34
6,1459729264118087680,7,25
6,1459729264654950400,7,25
6,1459729780051018240,7,25
6,1459738576680910848,8,31
6,1459799633401217536,9,31
6,1459799633935990784,8,30
6,1459799736511889408,8,29
6,1459799770871627776,9,32
6,1459799771509161984,10,37
6,1459801798096191488,8,29
6,1459801798096191616,9,32
6,1459801798196854816,9,32
6,1459801798599507968,8,30
6,1459801799136378880,7,27
6,1459801832959246336,9,33
6,1459802347818983424,10,36
6,1459802347852005376,9,33
6,1459802347860393984,10,37
6,1459802347860426752,11,41
6,1459802347954765824,10,37
6,1459802347954798592,11,41
6,1459802348355321856,9,34
6,1459802348489539584,10,38
6,1459802348892192768,8,31
6,1459808395669274624,8,31
6,1459808532604911616,9,33
6,1459808533242445824,10,38
